0,6
25,18
50,65
75,70
100,22
125,76
150,5
175,62
200,5
225,37
250,0
275,90
300,0
325,20
350,0
375,59
400,0
425,0
450,0
475,20
500,0
525,0
550,0
575,9
600,0
625,1
650,0
675,3
700,0
725,2
750,0
775,3
800,0
825,0
850,0
875,0
900,0
925,0
950,0
975,2
