0,0
25,0
50,0
75,0
100,0
125,0
150,0
175,0
200,0
225,2
250,0
275,1
300,0
325,0
350,4
375,7
400,0
425,0
450,2
475,11
500,4
525,2
550,9
575,16
600,0
625,1
650,11
675,21
700,1
725,0
750,4
775,18
800,1
825,0
850,5
875,0
900,20
925,0
950,42
975,0
1000,0
1025,2
1050,2
1075,0
1100,30
1125,2
1150,0
1175,0
1200,15
1225,0
1250,4
1275,3
1300,9
1325,0
1350,4
1375,0
1400,22
1425,0
1450,2
1475,0
1500,12
1525,0
1550,0
1575,0
1600,16
1625,1
1650,3
1675,0
1700,12
1725,0
1750,4
1775,1
1800,14
1825,0
1850,0
1875,0
1900,16
1925,0
1950,25
1975,0
2000,1
2025,0
2050,0
2075,0
2100,0
2125,6
2150,0
2175,0
2200,0
2225,0
2250,0
2275,30
2300,0
2325,0
2350,0
2375,0
2400,0
2425,0
2450,0
2475,7
2500,0
2525,1
2550,0
2575,0
2600,0
2625,0
2650,2
2675,3
2700,0
2725,0
2750,0
2775,2
2800,0
2825,0
2850,0
2875,2
2900,0
2925,0
2950,0
2975,8
3000,0
3025,0
3050,0
3075,0
3100,0
3125,0
3150,0
3175,0
3200,0
3225,0
3250,0
3275,11
3300,0
3325,0
3350,0
3375,0
3400,0
3425,0
3450,0
3475,0
3500,0
3525,12
3550,0
3575,0
3600,0
3625,0
3650,0
3675,0
3700,0
3725,0
3750,0
3775,1
3800,0
3825,0
3850,0
3875,0
3900,0
3925,0
3950,0
3975,5
4000,0
4025,0
4050,0
4075,0
4100,0
4125,0
4150,0
4175,0
4200,0
4225,0
4250,0
4275,0
4300,0
4325,0
4350,0
4375,0
4400,0
4425,0
4450,0
4475,0
4500,0
4525,0
4550,0
4575,0
4600,0
4625,0
4650,0
4675,0
4700,0
4725,0
4750,0
4775,0
4800,0
4825,0
4850,0
4875,0
4900,0
4925,0
4950,0
4975,0
5000,3
5025,0
5050,0
5075,0
5100,0
5125,0
5150,0
5175,0
5200,0
5225,0
5250,0
5275,0
5300,0
5325,0
5350,0
5375,0
5400,0
5425,0
5450,0
5475,0
5500,0
5525,0
5550,0
5575,0
5600,0
5625,0
5650,0
5675,0
5700,0
5725,0
5750,0
5775,0
5800,0
5825,0
5850,0
5875,0
5900,0
5925,0
5950,0
5975,0
6000,0
6025,0
6050,0
6075,0
6100,0
6125,0
6150,0
6175,0
6200,0
6225,0
6250,0
6275,0
6300,0
6325,0
6350,0
6375,0
6400,0
6425,0
6450,0
6475,0
6500,0
6525,0
6550,0
6575,0
6600,0
6625,0
6650,0
6675,0
6700,0
6725,0
6750,0
6775,0
6800,0
6825,0
6850,0
6875,0
6900,0
6925,0
6950,0
6975,0
7000,0
7025,0
7050,0
7075,0
7100,0
7125,0
7150,0
7175,0
7200,0
7225,0
7250,0
7275,0
7300,0
7325,0
7350,0
7375,0
7400,0
7425,0
7450,0
7475,0
7500,0
7525,0
7550,0
7575,1
7600,0
7625,0
7650,0
7675,0
7700,0
7725,0
7750,0
7775,0
7800,0
7825,0
7850,0
7875,0
7900,0
7925,0
7950,0
7975,0
8000,0
8025,0
8050,0
8075,0
8100,0
8125,0
8150,0
8175,0
8200,0
8225,0
8250,0
8275,0
8300,0
8325,0
8350,0
8375,0
8400,0
8425,0
8450,0
8475,0
8500,0
8525,0
8550,0
8575,0
8600,0
8625,0
8650,0
8675,0
8700,0
8725,0
8750,0
8775,0
8800,0
8825,0
8850,0
8875,0
8900,0
8925,0
8950,0
8975,0
9000,0
9025,0
9050,1
9075,0
9100,0
9125,0
9150,0
9175,0
9200,0
9225,0
9250,0
9275,0
9300,0
9325,0
9350,0
9375,0
9400,0
9425,0
9450,0
9475,1
9500,0
9525,0
9550,0
9575,0
9600,0
9625,0
9650,0
9675,0
9700,0
9725,0
9750,0
9775,0
9800,0
9825,0
9850,0
9875,0
9900,0
9925,0
9950,0
9975,0
10000,0
10025,0
10050,1
