100000140823565	10128005	12
100000140823565	10148009	11
100000140823565	10528005	34
100000140823565	10528007	2
100000140823565	10708006	21
100000140823565	10758004	22
100000140823565	10758006	11
100000140823565	10768005	12
100000140823565	10768006	13
100000140823565	10798005	1
100000140823565	10798006	40
100000140823565	10798007	24
100000140823565	10848005	27
100000140823565	11548004	1
100000140823565	11668002	1
100000140823565	11688001	1
100000140823565	12158008	12
100000140823565	12158009	2
100000140823565	1218003	11
100000140823565	12258004	1
100000140823565	12298001	1
100000140823565	12298002	1
100000140823565	12998009	1
100000140823565	13008012	1
100000140823565	13018010	11
100000140823565	13028011	11
100000140823565	13038011	1
100000140823565	13068008	11
100000140823565	13098006	11
100000140823565	13098010	11
100000140823565	1628001	5
100000140823565	1688001	10
100000140823565	1698002	8
100000140823565	1738001	1
100000140823565	1738003	1
100000140823565	1898025	2
100000140823565	1898027	1
100000140823565	1918031	20
100000140823565	1918033	1
100000140823565	1918038	1
100000140823565	1918039	1
100000140823565	1928027	2
100000140823565	1928031	2
100000140823565	1928032	1
100000140823565	1938027	22
100000140823565	1938028	16
100000140823565	1938031	1
100000140823565	1938032	1
100000140823565	1938033	11
100000140823565	1938034	4
100000140823565	1948022	17
100000140823565	1948031	1
100000140823565	1948032	10
100000140823565	1988035	6
100000140823565	1998019	1
100000140823565	1998021	1
100000140823565	1998026	4
100000140823565	2008028	11
100000140823565	2008029	1
100000140823565	2008035	22
100000140823565	2018021	6
100000140823565	2018023	2
100000140823565	2018026	1
100000140823565	2018027	2
100000140823565	2018028	3
100000140823565	2028031	8
100000140823565	2028033	18
100000140823565	2028036	2
100000140823565	2038028	7
100000140823565	2038030	1
100000140823565	2048027	11
100000140823565	2048029	1
100000140823565	2058027	1
100000140823565	2058028	5
100000140823565	2218003	1
100000140823565	2238003	6
100000140823565	2238004	4
100000140823565	2248002	1
100000140823565	2258001	1
100000140823565	2258002	2
100000140823565	2268001	7
100000140823565	2278001	1
100000140823565	2278002	20
100000140823565	2288002	2
100000140823565	2298002	3
100000140823565	2308001	1
100000140823565	3208001	2
100000140823565	3208006	6
100000140823565	3228001	16
100000140823565	3228004	7
100000140823565	3238001	2
100000140823565	3248004	5
100000140823565	3268001	5
100000140823565	3338001	1
100000140823565	3348002	1
100000140823565	3348035	1
100000140823565	3348036	1
100000140823565	3358002	7
100000140823565	3368002	1
100000140823565	3388001	12
100000140823565	3388002	22
100000140823565	3428001	6
100000140823565	3438001	1
100000140823565	3438002	1
100000140823565	4178008	1
100000140823565	4208007	1
100000140823565	4238005	2
100000140823565	4258008	2
100000140823565	4488008	3
100000140823565	4518003	6
100000140823565	48085	12
100000140823565	4958077	6
100000140823565	50050	11
100000140823565	5098003	2
100000140823565	5108008	1
100000140823565	5108036	12
100000140823565	5118003	1
100000140823565	5128003	3
100000140823565	5128005	15
100000140823565	5178001	1
100000140823565	5188001	2
100000140823565	5188008	1
100000140823565	5188012	5
100000140823565	5428046	1
100000140823565	5428049	1
100000140823565	55068	11
100000140823565	56071	11
100000140823565	5648002	1
100000140823565	5668001	1
100000140823565	5778150	5
100000140823565	5778153	5
100000140823565	5778587	11
100000140823565	5778593	11
100000140823565	5778594	1
100000140823565	5818742	1
100000140823565	5818743	6
100000140823565	5818746	5
100000140823565	5818747	1
100000140823565	5818892	2
100000140823565	5878074	23
100000140823565	5948003	1
100000140823565	5968005	5
100000140823565	6008002	2
100000140823565	6008003	6
100000140823565	6008004	1
100000140823565	6318016	1
100000140823565	6318062	1
100000140823565	6328011	14
100000140823565	6328066	1
100000140823565	6328067	1
100000140823565	6338007	5
100000140823565	6348008	1
100000140823565	6348010	7
100000140823565	6348014	2
100000140823565	6348067	23
100000140823565	6358007	1
100000140823565	6358008	1
100000140823565	6358062	11
100000140823565	6358063	33
100000140823565	6368014	1
100000140823565	6378011	1
100000140823565	6388008	1
100000140823565	6388034	1
100000140823565	6388035	7
100000140823565	6408004	7
100000140823565	6408050	41
100000140823565	6418054	22
100000140823565	6428008	16
100000140823565	6428010	6
100000140823565	6438021	1
100000140823565	6478009	5
100000140823565	6938028	38
100000140823565	7038008	6
100000140823565	7058041	5
100000140823565	7468008	1
100000140823565	7468044	5
100000140823565	7478010	1
100000140823565	7508001	5
100000140823565	7508028	1
100000140823565	8308006	1
100000140823565	8308007	1
100000140823565	8308010	5
100000140823565	8328011	5
100000140823565	8368011	1
100000140823565	8388020	1
100000140823565	8748003	1
100000140823565	9028010	1
100000140823565	9798002	11
100000140823565	9848001	12
100000140823565	9868001	7
100000140823565	9958006	11
100000140823565	9968004	1
100000149077882	10528007	1
100000149077882	13098028	1
100000149077882	13208009	7
100000149077882	13828058	1
100000149077882	1958022	5
100000149077882	1988039	5
100000149077882	1998017	1
100000149077882	2008029	5
100000149077882	2018024	5
100000149077882	2028031	5
100000149077882	2218006	5
100000149077882	2348001	5
100000149077882	4538002	15
100000149077882	6418054	1
100000151304422	2018026	1
100000151304422	5128005	1
100000156916884	20068001	1
100000156916884	20128008	1
100000156916884	21468004	1
100000156916884	24868016	1
100000158010162	10738007	1
100000158010162	10788006	1
100000158010162	1898025	1
100000158010162	1918030	1
100000158010162	1918031	1
100000158010162	1918034	1
100000158010162	1958020	1
100000172680423	22698018	6
100000172680423	26528022	1
100000172680423	26528024	1
100000172680423	28498042	1
100000172680423	29708002	6
100000177821919	14568056	1
100000177821919	15708017	1
100000179496732	12818002	1
100000179496732	13068010	1
100000179496732	13088009	1
100000179496732	13998047	1
100000179496732	2228004	11
100000179496732	5188001	11
100000179496732	6478006	6
100000186594444	14648746	1
100000186594444	20138026	1
100000186594444	21658049	1
100000186594444	22808005	1
100000186594444	25228014	11
100000186594444	28508052	1
100000186594444	3198005	1
100000193025065	12158011	1
100000193025065	12258001	5
100000193025065	12268003	5
100000193025065	12988010	1
100000193025065	13028007	5
100000193025065	13038008	5
100000193025065	13058008	5
100000193025065	13068008	6
100000193025065	13088009	5
100000193025065	13628001	5
100000193025065	13788034	5
100000193025065	13788035	6
100000193025065	13788114	6
100000193025065	13788116	5
100000193025065	13788120	5
100000193025065	13788124	5
100000193025065	13798040	5
100000193025065	13798106	5
100000193025065	13798124	7
100000193025065	13798131	5
100000193025065	13798158	1
100000193025065	13798161	7
100000193025065	13808057	5
100000193025065	13808061	5
100000193025065	13818004	2
100000193025065	13818147	1
100000193025065	13818152	7
100000193025065	13828095	5
100000193025065	13828098	5
100000193025065	13828118	5
100000193025065	13828155	6
100000193025065	13888113	1
100000193025065	13888114	1
100000193025065	13988137	5
100000193025065	13988167	1
100000193025065	13998036	5
100000193025065	14018041	5
100000193025065	14018134	1
100000193025065	14028029	6
100000193025065	14028034	6
100000193025065	14029405	1
100000193025065	14038027	5
100000193025065	14038040	5
100000193025065	14038046	5
100000193025065	14038088	1
100000193025065	14038117	6
100000193025065	14038153	8
100000193025065	14038155	1
100000193025065	14048099	5
100000193025065	14048128	5
100000193025065	14048146	1
100000193025065	14048149	7
100000193025065	14048153	1
100000193025065	14048154	1
100000193025065	14058027	1
100000193025065	14058041	6
100000193025065	14078036	5
100000193025065	14078124	5
100000193025065	14078149	1
100000193025065	14248003	5
100000193025065	14248067	5
100000193025065	14248068	5
100000193025065	14248115	1
100000193025065	14278988	5
100000193025065	14278999	5
100000193025065	14418075	7
100000193025065	14568013	5
100000193025065	14568064	22
100000193025065	14578011	5
100000193025065	14578056	7
100000193025065	14578061	7
100000193025065	14988006	1
100000193025065	14988008	2
100000193025065	14988009	1
100000193025065	14988010	1
100000193025065	15208003	5
100000193025065	15898226	5
100000193025065	15898229	5
100000193025065	15988020	6
100000193025065	15988021	1
100000193025065	16028003	6
100000193025065	16238007	6
100000193025065	16558006	1
100000193025065	16558009	1
100000193025065	16948017	6
100000193025065	16958019	6
100000193025065	16958020	5
100000193025065	17388355	5
100000193025065	17388368	1
100000193025065	17398351	6
100000193025065	17698005	1
100000193025065	17698007	1
100000193025065	17698008	1
100000193025065	17698009	7
100000193025065	17698010	1
100000193025065	17698014	1
100000193025065	17818005	6
100000193025065	17818013	1
100000193025065	17818053	11
100000193025065	18048122	5
100000193025065	18168002	5
100000193025065	18338030	7
100000193025065	18508003	6
100000193025065	18538001	6
100000193025065	18968010	5
100000193025065	18968013	7
100000193025065	18978012	6
100000193025065	18988003	1
100000193025065	18988010	6
100000193025065	18988017	5
100000193025065	19028030	5
100000193025065	19038012	6
100000193025065	19048003	1
100000193025065	19048006	5
100000193025065	19048014	6
100000193025065	19058008	5
100000193025065	19058010	1
100000193025065	19058011	5
100000193025065	19068006	6
100000193025065	1918030	6
100000193025065	1928026	6
100000193025065	1928027	6
100000193025065	1938026	5
100000193025065	1938027	17
100000193025065	1938035	1
100000193025065	1948024	5
100000193025065	19808015	1
100000193025065	19818011	1
100000193025065	19818016	1
100000193025065	19818017	1
100000193025065	1998020	1
100000193025065	2028031	1
100000193025065	20608029	5
100000193025065	20608030	5
100000193025065	20708026	5
100000193025065	20708041	5
100000193025065	21468010	5
100000193025065	22048140	5
100000193025065	2208005	18
100000193025065	22208008	5
100000193025065	22208009	6
100000193025065	22268004	6
100000193025065	22268005	6
100000193025065	2238002	6
100000193025065	2258001	1
100000193025065	22628001	5
100000193025065	22638001	5
100000193025065	22838011	5
100000193025065	2298003	10
100000193025065	23168002	6
100000193025065	23168010	5
100000193025065	23228004	6
100000193025065	23238001	6
100000193025065	23238005	5
100000193025065	23248004	5
100000193025065	23348002	6
100000193025065	2348005	1
100000193025065	2358004	6
100000193025065	23618018	2
100000193025065	24368016	5
100000193025065	24868016	5
100000193025065	24878013	5
100000193025065	24918011	1
100000193025065	24928017	1
100000193025065	24958008	5
100000193025065	24968006	5
100000193025065	25068001	5
100000193025065	25088001	5
100000193025065	25098001	5
100000193025065	25558006	5
100000193025065	25808005	5
100000193025065	26088005	6
100000193025065	27938012	5
100000193025065	27938015	6
100000193025065	28788008	5
100000193025065	28788010	5
100000193025065	29078012	5
100000193025065	29258006	5
100000193025065	29268002	5
100000193025065	29278009	5
100000193025065	3238002	2
100000193025065	3358002	6
100000193025065	3388002	6
100000193025065	3438002	7
100000193025065	4158006	7
100000193025065	4158007	6
100000193025065	4188004	5
100000193025065	4478004	1
100000193025065	4498004	1
100000193025065	4538002	6
100000193025065	55067	6
100000193025065	55068	5
100000193025065	56071	1
100000193025065	56072	1
100000193025065	56073	6
100000193025065	5878010	5
100000193025065	5948003	6
100000193025065	6318013	1
100000193025065	6328011	6
100000193025065	6358063	1
100000193025065	6368014	6
100000193025065	6368051	1
100000193025065	6808033	5
100000193025065	7508031	6
100000193025065	8328006	5
100000193025065	8388010	1
100000193025065	8738004	1
100000193025065	9018007	1
100000213752481	12998008	1
100000213752481	13008014	17
100000213752481	13038008	1
100000213752481	13038011	1
100000213752481	13058011	1
100000213752481	13088010	1
100000213752481	13788103	7
100000213752481	13788113	1
100000213752481	13788119	16
100000213752481	13788124	26
100000213752481	13798062	1
100000213752481	13798114	6
100000213752481	13798116	17
100000213752481	13818105	1
100000213752481	13828102	16
100000213752481	13828107	16
100000213752481	13998093	1
100000213752481	13998094	25
100000213752481	13998197	6
100000213752481	14018080	1
100000213752481	14038099	2
100000213752481	14038100	17
100000213752481	14058054	1
100000213752481	14058079	1
100000213752481	14078035	1
100000213752481	14248075	1
100000213752481	14248086	2
100000213752481	14248087	1
100000213752481	14568012	6
100000213752481	14578010	5
100000213752481	15148113	6
100000213752481	15868196	1
100000213752481	16028003	1
100000213752481	16288002	1
100000213752481	16288005	16
100000213752481	16288010	1
100000213752481	16958020	1
100000213752481	17328003	1
100000213752481	17328004	1
100000213752481	17398350	1
100000213752481	17818004	18
100000213752481	17818011	1
100000213752481	17818031	1
100000213752481	18518002	2
100000213752481	18978011	1
100000213752481	1898025	5
100000213752481	19018010	16
100000213752481	19028015	16
100000213752481	19038012	1
100000213752481	1948025	2
100000213752481	1978038	1
100000213752481	2038027	1
100000213752481	20608030	1
100000213752481	20708042	1
100000213752481	21488003	1
100000213752481	21488024	16
100000213752481	21498003	7
100000213752481	21498014	1
100000213752481	21908021	1
100000213752481	22048141	15
100000213752481	2218005	6
100000213752481	2248004	1
100000213752481	22528002	1
100000213752481	2268002	1
100000213752481	22858008	1
100000213752481	23188010	16
100000213752481	23188012	1
100000213752481	23228003	1
100000213752481	2338005	17
100000213752481	24878018	1
100000213752481	24888009	1
100000213752481	24888010	1
100000213752481	24948015	2
100000213752481	24958007	1
100000213752481	24968005	1
100000213752481	24968006	1
100000213752481	25558006	1
100000213752481	25808005	1
100000213752481	26378006	1
100000213752481	26388002	1
100000213752481	26398028	1
100000213752481	4488008	17
100000213752481	8288007	17
100000213752481	8288008	1
100000213752481	8338004	1
100000213752481	8378004	1
100000214247871	13788086	12
100000214247871	13798058	11
100000214247871	13828036	11
100000214247871	14038080	5
100000214247871	14038088	1
100000214247871	14058055	5
100000214247871	15868200	1
100000214247871	15988019	1
100000214247871	18338065	1
100000214247871	19048017	1
100000214247871	1918039	1
100000214247871	19828018	1
100000214247871	1988044	1
100000214247871	2268002	11
100000214247871	25738005	11
100000214247871	3198005	11
100000214247871	5128005	16
100000214247871	5878010	1
100000214247871	5898007	11
100000214247871	6348010	11
100000214247871	7468037	1
100000228483472	13028007	5
100000228483472	13828113	1
100000228483472	13988105	6
100000228483472	13998098	1
100000228483472	14078124	6
100000228483472	14248070	1
100000228483472	15988018	5
100000228483472	16688328	6
100000228483472	17398350	5
100000228483472	18168004	5
100000228483472	18338026	5
100000228483472	19038012	1
100000228483472	19498001	1
100000228483472	19508002	5
100000228483472	1978031	5
100000228483472	19948013	1
100000228483472	20608028	17
100000228483472	20708032	5
100000228483472	21478010	5
100000228483472	21868021	1
100000228483472	22048144	1
100000228483472	22588008	5
100000228483472	22838006	17
100000228483472	22838008	6
100000228483472	22838014	5
100000228483472	22988015	5
100000228483472	23228004	6
100000228483472	23238011	1
100000228483472	23258001	5
100000228483472	25258005	1
100000228483472	25538011	1
100000228483472	27028001	5
100000228483472	28068046	1
100000228483472	28068050	1
100000228483472	28738040	1
100000228483472	30018099	6
100000228483472	30038092	5
100000228483472	30088033	5
100000228483472	30098116	5
100000228483472	30138103	1
100000228483472	31178027	5
100000228483472	31608001	1
100000228483472	33278014	1
100000228483472	33968001	1
100000228483472	34268002	1
100000228483472	34358007	5
100000228483472	5118003	5
100000228483472	5778592	5
100000228483472	5818745	1
100000228483472	5878072	5
100000228483472	6358063	5
100000228483472	6378057	5
100000228483472	8368006	5
100000228757633	21478019	1
100000228757633	22048140	6
100000228757633	23168002	6
100000231678686	12998008	1
100000231678686	13008014	1
100000231678686	14029402	1
100000231678686	17818010	1
100000231678686	18768002	1
100000231678686	1898025	1
100000231678686	19058006	1
100000231678686	19058020	1
100000231678686	21658052	1
100000231678686	22528009	1
100000231678686	22568008	2
100000231678686	22648004	1
100000231678686	22958006	1
100000231678686	23168002	1
100000238941620	13788033	1
100000238941620	13808062	11
100000238941620	13808063	1
100000238941620	14068020	11
100000238941620	18338030	1
100000238941620	18988017	1
100000238941620	19038012	1
100000238941620	19058015	1
100000238941620	19068015	1
100000238941620	1938035	1
100000238941620	19838019	1
100000238941620	5658005	1
100000242984950	14058027	1
100000246490674	13818058	1
100000276462219	13788151	1
100000276462219	13798163	1
100000276462219	14038153	16
100000279730691	13798163	1
100000279730691	14018131	1
100000279730691	14038153	1
100000279730691	14078141	1
100000279730691	14568064	1
100000279730691	14578061	1
100000279730691	18968020	1
100000279730691	5698001	11
100000279730691	5908003	11
100000279730691	5948003	11
100000289153427	13788119	1
100000289153427	13798124	1
100000289153427	1688001	1
100000289153427	18988017	1
100000289153427	21478019	1
100000289153427	22508004	1
100000289153427	22838008	1
100000289153427	23168002	1
100000289153427	23168006	1
100000289153427	24878010	2
100000289153427	24948012	12
100000290005432	12818001	5
100000290005432	13058010	5
100000290005432	13788124	1
100000290005432	13818118	1
100000290005432	24968005	1
100000292747276	23398001	16
100000309376798	13788119	1
100000309376798	13888114	1
100000309376798	16948017	1
100000309376798	18338030	1
100000309376798	19028015	1
100000309376798	19058013	1
100000309376798	19068005	1
100000309376798	19818016	1
100000309376798	4518003	1
100000327151155	23228005	1
100000336355313	12158009	1
100000336355313	14078093	1
100000336355313	19818013	1
100000352466692	1898026	1
100000352466692	4538001	1
100000356586969	18518002	1
100000356586969	22338008	1
100000356586969	22648001	5
100000356586969	24258020	5
100000384803479	24878018	1
100000385335999	18048107	1
100000385335999	19058012	1
100000385335999	19068004	1
100000385335999	19078002	1
100000387308509	13478001	16
100000393204099	10778006	5
100000393204099	1898025	1
100000393204099	4488008	1
100000393204099	5948003	1
100000393204099	6348010	1
100000395229880	14578011	5
100000395229880	15708007	5
100000395229880	18978012	5
100000395229880	19008005	5
100000395229880	22208008	1
100000395229880	22518001	5
100000395229880	25068001	5
100000395229880	4258009	1
100000403905743	13088008	5
100000403905743	14029138	5
100000403905743	14578011	5
100000403905743	15708007	5
100000403905743	17818013	5
100000403905743	17818014	5
100000403905743	18098104	5
100000403905743	18988014	5
100000403905743	22208008	5
100000403905743	22838006	5
100000403905743	22858005	5
100000403905743	2298003	5
100000403905743	23038009	5
100000403905743	23168006	5
100000403905743	23178006	5
100000403905743	23188012	5
100000403905743	23198003	5
100000403905743	23198004	5
100000403905743	23208002	5
100000403905743	23258001	5
100000403905743	23348002	5
100000403905743	23358002	5
100000403905743	2338002	5
100000403905743	5818745	5
100000403905743	6358007	1
100000403905743	6428006	5
100000403905743	6438004	5
100000428223894	13798011	1
100000428223894	13898128	1
100000428223894	13998128	1
100000428223894	14248114	1
100000428223894	14648744	1
100000428223894	16948011	1
100000428223894	18048115	2
100000428223894	18048116	2
100000428223894	19838024	1
100000428223894	20218019	1
100000428223894	21488021	1
100000428223894	25288011	1
100000428223894	3198005	1
100000428223894	50050	1
100000442581107	14048155	1
100000459282507	19048017	5
100000459282507	22638002	1
100000462513304	18338028	1
100000462513304	4538001	11
100000463308019	13798106	6
100000464460039	15868196	5
100000464460039	18098119	5
100000464460039	18508003	5
100000464460039	18518001	5
100000464460039	1928026	5
100000464460039	22268005	5
100000464460039	22328003	5
100000464460039	25258009	5
100000464460039	25268007	1
100000464460039	25288009	5
100000464460039	25318004	5
100000474980298	10768004	1
100000474980298	13028027	1
100000474980298	13798161	1
100000474980298	13798163	1
100000474980298	14038151	1
100000474980298	8358015	1
100000477524164	1938028	1
100000477524164	2278003	1
100000501893942	1638001	1
100000501893942	1998021	6
100000501893942	5818742	5
100000502222350	13828034	1
100000502222350	27278001	1
100000508544838	13798124	2
100000508544838	13828154	1
100000508544838	14029405	1
100000508544838	1628001	1
100000508544838	16948017	1
100000508544838	18968013	1
100000508544838	19038012	1
100000508544838	19058015	1
100000508544838	19838016	1
100000508544838	19848014	1
100000508544838	29258008	1
100000508544838	29268006	1
100000508544838	5968003	1
100000542651576	1218004	5
100000542651576	13038036	16
100000542651576	13078027	1
100000542651576	13088010	5
100000542651576	13798044	5
100000542651576	13798051	1
100000542651576	13808080	1
100000542651576	14018048	1
100000542651576	14028031	16
100000542651576	14068037	1
100000542651576	1668001	5
100000542651576	1728003	5
100000542651576	1728006	5
100000542651576	1948027	5
100000542651576	1948028	5
100000542651576	1978038	5
100000542651576	2018025	5
100000542651576	2218004	5
100000542651576	2218007	5
100000542651576	2338002	5
100000542651576	2338005	5
100000542651576	4158006	5
100000542651576	4188004	5
100000542651576	4238003	5
100000542651576	4478004	5
100000542651576	5968004	5
100000542651576	5968005	5
100000542651576	6008004	5
100000542651576	6478012	5
100000542651576	7478010	5
100000542651576	8298009	5
100000552297806	13788149	1
100000552297806	18988017	1
100000553544820	5098003	1
100000554972199	1928027	7
100000554972199	2008030	6
100000554972199	6348008	5
100000554972199	6378006	6
100000563263415	14279001	1
100000563263415	15208003	1
100000563263415	15708005	1
100000563263415	15708016	1
100000563263415	15898235	1
100000563263415	16288002	1
100000563263415	22208012	1
100000563263415	22838014	5
100000563263415	22858005	2
100000563263415	23168003	1
100000563263415	23188003	1
100000563263415	23188004	1
100000563263415	24918016	1
100000563263415	26388002	1
100000584555093	13798124	1
100000584555093	13798158	1
100000584555093	13818002	1
100000584555093	13828034	1
100000584555093	19028014	1
100000584555093	19048017	2
100000616309403	28788012	1
100000634013290	14068020	1
100000644461144	22638002	1
100000647190656	13098022	1
100000647190656	13798106	5
100000647190656	13828106	1
100000647190656	13828157	1
100000647190656	13898117	1
100000647190656	14018134	1
100000647190656	14038153	1
100000647190656	14038155	1
100000647190656	14568064	1
100000647190656	18338030	1
100000647190656	18518002	1
100000647190656	18968009	1
100000647190656	18968013	1
100000647190656	19008006	1
100000647190656	19018012	5
100000647190656	19028016	1
100000647190656	19038008	1
100000647190656	19038012	1
100000647190656	19058015	1
100000647190656	1918031	1
100000647190656	19808015	1
100000647190656	19838019	1
100000647190656	19848019	1
100000647190656	20038015	6
100000647190656	20078017	1
100000647190656	21498003	1
100000647190656	22268005	6
100000647190656	24788064	6
100000647190656	7478010	1
100000647672551	12978011	5
100000647672551	13008014	5
100000647672551	14078076	5
100000647672551	9798003	1
100000653451941	12978031	1
100000653451941	12988028	12
100000653451941	13998006	1
100000653451941	13998008	1
100000653451941	1918031	1
100000653451941	2048026	1
100000653451941	2288004	1
100000653451941	5668001	1
100000660262836	13828098	5
100000674182380	12978031	1
100000674182380	12988026	5
100000674182380	13008028	1
100000674182380	13068032	16
100000674182380	13078033	6
100000674182380	13798011	1
100000674182380	2018021	6
100000674182380	25718004	1
100000683425962	11608005	5
100000683425962	13998091	5
100000683425962	14578032	1
100000683425962	15668016	5
100000683425962	17388368	5
100000683425962	18478002	1
100000683425962	18508003	5
100000683425962	18528001	5
100000683425962	19038012	1
100000683425962	1918031	1
100000683425962	1948032	5
100000683425962	2048030	5
100000683425962	20708017	5
100000683425962	20728019	5
100000683425962	22408010	5
100000683425962	24788065	5
100000683425962	25118002	5
100000683425962	26968002	5
100000683425962	26998005	5
100000683425962	27158002	5
100000683425962	27268001	5
100000683425962	30008137	5
100000683425962	30028103	5
100000683425962	30028144	5
100000683425962	30038092	5
100000683425962	30058154	5
100000683425962	30058155	5
100000683425962	30068155	5
100000683425962	30098103	5
100000683425962	30098157	5
100000683425962	30118144	5
100000683425962	30128110	5
100000683425962	30288074	5
100000683425962	30658005	5
100000683425962	30808007	5
100000683425962	30808008	5
100000683425962	30848008	5
100000683425962	30848009	5
100000683425962	31028007	1
100000683425962	31658004	5
100000683425962	31678002	5
100000683425962	3198005	6
100000683425962	3208006	5
100000683425962	33278014	5
100000683425962	33968001	5
100000683425962	33968003	5
100000683425962	33988004	5
100000683425962	33998003	5
100000683425962	34008002	5
100000683425962	34038002	5
100000683425962	34038003	5
100000683425962	34128004	5
100000683425962	34268002	5
100000683425962	34288002	5
100000683425962	4198005	5
100000687746040	13828157	1
100000731631119	11568005	1
100000731631119	13788119	1
100000731631119	13798156	1
100000731631119	13898125	1
100000731631119	14038145	2
100000731631119	14078150	1
100000731631119	16688328	1
100000731631119	1688004	1
100000731631119	18168004	1
100000731631119	18508002	1
100000731631119	19108565	1
100000731631119	19108566	1
100000731631119	25808005	1
100000731631119	5968004	1
100000744941635	13828157	1
