248.0
186.0
217.0
186.0
124.0
248.0
248.0
186.0
248.0
248.0
248.0
186.0
186.0
186.0
62.0
186.0
93.0
186.0
155.0
155.0
155.0
248.0
248.0
217.0
74.0
186.0
186.0
248.0
217.0
217.0
186.0
217.0
217.0
186.0
248.0
186.0
186.0
186.0
186.0
186.0
186.0
186.0
279.0
186.0
186.0
186.0
186.0
186.0
186.0
279.0
155.0
93.0
155.0
124.0
124.0
93.0
93.0
248.0
93.0
50.0
93.0
74.0
74.0
155.0
50.0
50.0
50.0
50.0
155.0
93.0
93.0
62.0
93.0
93.0
62.0
62.0
62.0
155.0
93.0
74.0
217.0
372.0
93.0
124.0
155.0
372.0
372.0
124.0
93.0
186.0
124.0
124.0
124.0
93.0
217.0
155.0
155.0
248.0
124.0
155.0
74.0
186.0
93.0
124.0
124.0
124.0
217.0
186.0
124.0
186.0
217.0
155.0
248.0
124.0
217.0
74.0
74.0
155.0
155.0
74.0
124.0
341.0
74.0
93.0
99.0
155.0
186.0
372.0
248.0
186.0
279.0
310.0
279.0
155.0
124.0
124.0
93.0
248.0
136.0
310.0
310.0
217.0
310.0
124.0
124.0
310.0
310.0
310.0
310.0
124.0
155.0
155.0
155.0
372.0
74.0
74.0
74.0
186.0
155.0
74.0
310.0
310.0
186.0
186.0
186.0
93.0
74.0
186.0
186.0
310.0
124.0
124.0
248.0
124.0
155.0
124.0
372.0
186.0
434.0
434.0
434.0
434.0
434.0
155.0
186.0
217.0
186.0
186.0
186.0
279.0
558.0
310.0
248.0
124.0
341.0
155.0
558.0
415.0
558.0
558.0
558.0
310.0
310.0
93.0
341.0
217.0
62.0
112.0
50.0
112.0
93.0
254.0
124.0
124.0
186.0
93.0
155.0
74.0
74.0
155.0
155.0
186.0
248.0
124.0
217.0
155.0
155.0
217.0
155.0
93.0
186.0
186.0
248.0
155.0
186.0
155.0
155.0
124.0
248.0
124.0
93.0
310.0
124.0
155.0
248.0
124.0
186.0
50.0
124.0
124.0
124.0
124.0
62.0
62.0
62.0
50.0
50.0
50.0
50.0
